ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Sunday,Sunday_lower,Sunday_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-03-11,21.357619552983955,1.7001790923604372,31.79969554656617,21.357618272221316,21.357620838296107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.565095474585355,-4.565095474585355,-4.565095474585355,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278172545,5.995660278172545,5.995660278172545,-0.7417986162208992,-0.7417986162208992,-0.7417986162208992,0.0,0.0,0.0,16.7925240783986
2021-03-12,21.356205966360587,-6.237422519349756,23.093491748628256,21.35620467736939,21.356207262182746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.969529497218762,-12.969529497218762,-12.969529497218762,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.207798587972932,-2.207798587972932,-2.207798587972932,-0.9427737727088245,-0.9427737727088245,-0.9427737727088245,0.0,0.0,0.0,8.386676469141825
2021-03-13,21.354792379737216,-11.480901561215548,19.039484358887123,21.35479108269791,21.354793684431527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.528768123436855,-17.528768123436855,-17.528768123436855,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711297477,-6.565658711297477,-6.565658711297477,-1.144152275602371,-1.144152275602371,-1.144152275602371,0.0,0.0,0.0,3.826024256300361
2021-03-14,21.353378793113844,-4.800254323199924,26.32199278600381,21.353377491166995,21.35338010802537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.934093484019739,-9.934093484019739,-9.934093484019739,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696426048302,1.2273696426048302,1.2273696426048302,-1.3425059900875662,-1.3425059900875662,-1.3425059900875662,0.0,0.0,0.0,11.419285309094105
2021-03-15,21.351965206490473,-2.5406630560942935,27.126716075663822,21.351963903083643,21.35196653556275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.977466344571746,-7.977466344571746,-7.977466344571746,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.376182121026494,3.376182121026494,3.376182121026494,-1.5346913290612378,-1.5346913290612378,-1.5346913290612378,0.0,0.0,0.0,13.374498861918727
2021-03-16,21.350551619867097,-3.316502874647773,25.83986384885134,21.35055030923514,21.350552958943993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.536787910816656,-10.536787910816656,-10.536787910816656,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295934105,1.0001044295934105,1.0001044295934105,-1.7179352038730642,-1.7179352038730642,-1.7179352038730642,0.0,0.0,0.0,10.813763709050441
2021-03-17,21.349138033243733,-8.50275919135445,22.24144290819643,21.34913671369861,21.349139379260915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.534720081329576,-14.534720081329576,-14.534720081329576,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.825859172146058,-2.825859172146058,-2.825859172146058,-1.889903772646514,-1.889903772646514,-1.889903772646514,0.0,0.0,0.0,6.814417951914157
2021-03-18,21.347724446620358,-0.33511002279333363,31.939850052617523,21.347723115074047,21.347725800901475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.872048823378698,-5.872048823378698,-5.872048823378698,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278179733,5.995660278179733,5.995660278179733,-2.048751965021429,-2.048751965021429,-2.048751965021429,0.0,0.0,0.0,15.47567562324166
2021-03-19,21.346310859996986,-7.5987504881619925,21.971063877613496,21.346309514340657,21.346312223540128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.219908190529088,-14.219908190529088,-14.219908190529088,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.2077985879768507,-2.2077985879768507,-2.2077985879768507,-2.1931524660152335,-2.1931524660152335,-2.1931524660152335,0.0,0.0,0.0,7.126402669467899
2021-03-20,21.344897273373615,-12.506427587582605,18.270360656624188,21.34489591640433,21.34489864530072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.70691943199873,-18.70691943199873,-18.70691943199873,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711284905,-6.565658711284905,-6.565658711284905,-2.3223035841768223,-2.3223035841768223,-2.3223035841768223,0.0,0.0,0.0,2.637977841374884
2021-03-21,21.343483686750243,-4.101233392794553,25.73699537164075,21.343482318471864,21.343485066770683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.027503679471204,-11.027503679471204,-11.027503679471204,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696426151177,1.2273696426151177,1.2273696426151177,-2.4359161855493205,-2.4359161855493205,-2.4359161855493205,0.0,0.0,0.0,10.31598000727904
2021-03-22,21.342070100126875,-3.359621272006204,26.875820655141183,21.342068720327113,21.34207148824064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.97695563518169,-8.97695563518169,-8.97695563518169,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.376182121032211,3.376182121032211,3.376182121032211,-2.5341806196768997,-2.5341806196768997,-2.5341806196768997,0.0,0.0,0.0,12.365114464945185
2021-03-23,21.340656513503504,-5.044063922220802,23.234113661039906,21.340655127077802,21.34065791230237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.436567979411924,-11.436567979411924,-11.436567979411924,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295858956,1.0001044295858956,1.0001044295858956,-2.617715272460816,-2.617715272460816,-2.617715272460816,0.0,0.0,0.0,9.90408853409158
2021-03-24,21.339242926880132,-8.668474505277297,21.258875061757408,21.339241535781515,21.33924434027687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.332315337867724,-15.332315337867724,-15.332315337867724,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.82585917214143,-2.82585917214143,-2.82585917214143,-2.687499029189289,-2.687499029189289,-2.687499029189289,0.0,0.0,0.0,6.006927589012408
2021-03-25,21.33782934025676,-1.6338175254530998,29.189921614435935,21.33782794073946,21.337830768110912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.568087356495485,-6.568087356495485,-6.568087356495485,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.9956602781869215,5.9956602781869215,5.9956602781869215,-2.744790498145404,-2.744790498145404,-2.744790498145404,0.0,0.0,0.0,14.769741983761275
2021-03-26,21.336415753633393,-8.615402127522403,22.08542185187412,21.33641434554711,21.336417188385212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.817793036308961,-14.817793036308961,-14.817793036308961,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.2077985879807684,-2.2077985879807684,-2.2077985879807684,-2.791037311791192,-2.791037311791192,-2.791037311791192,0.0,0.0,0.0,6.5186227173244315
2021-03-27,21.335002167010018,-13.93233976447262,17.798783505753327,21.335000749173236,21.335003607960477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.21239502088788,-19.21239502088788,-19.21239502088788,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711287444,-6.565658711287444,-6.565658711287444,-2.8277791730634294,-2.8277791730634294,-2.8277791730634294,0.0,0.0,0.0,2.1226071461221387
2021-03-28,21.333588580386646,-4.413390586476896,24.764755489432122,21.333587152799367,21.333590025681154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.44813603081092,-11.44813603081092,-11.44813603081092,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696425864593,1.2273696425864593,1.2273696425864593,-2.856548536860378,-2.856548536860378,-2.856548536860378,0.0,0.0,0.0,9.885452549575726
2021-03-29,21.332174993763275,-2.045581162487416,27.11190133974288,21.332173556722644,21.33217644940075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.321547919457608,-9.321547919457608,-9.321547919457608,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.376182121038408,3.376182121038408,3.376182121038408,-2.8787729039590135,-2.8787729039590135,-2.8787729039590135,0.0,0.0,0.0,12.010627074305667
2021-03-30,21.330761407139903,-5.65216808994441,23.345867543497956,21.33075996387433,21.33076287000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.714535359755871,-11.714535359755871,-11.714535359755871,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295874046,1.0001044295874046,1.0001044295874046,-2.895682652806273,-2.895682652806273,-2.895682652806273,0.0,0.0,0.0,9.616226047384032
2021-03-31,21.329347820516535,-8.646663800801466,21.165457232835358,21.32934636971233,21.32934929060751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.55304445441576,-15.55304445441576,-15.55304445441576,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.825859172139015,-2.825859172139015,-2.825859172139015,-2.9082281457397405,-2.9082281457397405,-2.9082281457397405,0.0,0.0,0.0,5.776303366100775
2021-04-01,21.327934233893163,-1.2336823210916874,29.211033506987164,21.327932771117407,21.327935716159214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.740306383904559,-6.740306383904559,-6.740306383904559,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278177112,5.995660278177112,5.995660278177112,-2.9170095255446675,-2.9170095255446675,-2.9170095255446675,0.0,0.0,0.0,14.587627849988603
2021-04-02,21.326520647269792,-9.650260318519232,20.22446458265796,21.326519173833205,21.326522141829265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.948977901143708,-14.948977901143708,-14.948977901143708,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.2077985879466815,-2.2077985879466815,-2.2077985879466815,-2.922222176660023,-2.922222176660023,-2.922222176660023,0.0,0.0,0.0,6.377542746126084
2021-04-03,21.32510706064642,-13.60283411560645,17.612001358934506,21.32510557933801,21.325108567983932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.308236124398665,-19.308236124398665,-19.308236124398665,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.56565871128998,-6.56565871128998,-6.56565871128998,-2.9236202765716817,-2.9236202765716817,-2.9236202765716817,0.0,0.0,0.0,2.0168709362477557
2021-04-04,21.323693474023045,-5.192925567503971,24.95525285117148,21.323691985400913,21.32369499445759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.512087719234191,-11.512087719234191,-11.512087719234191,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696425967457,1.2273696425967457,1.2273696425967457,-2.920500225293936,-2.920500225293936,-2.920500225293936,0.0,0.0,0.0,9.811605754788854
2021-04-05,21.32227988739968,-3.8558785900886443,27.230531133308446,21.32227838755529,21.32228141968911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.354480050256377,-9.354480050256377,-9.354480050256377,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.37618212102392,3.37618212102392,3.37618212102392,-2.911705034743296,-2.911705034743296,-2.911705034743296,0.0,0.0,0.0,11.967799837143303
2021-04-06,21.320866300776306,-5.459208189513713,25.08892456551752,21.320864788217754,21.320867840078254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.714502716055831,-11.714502716055831,-11.714502716055831,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.000104429579889,1.000104429579889,1.000104429579889,-2.895650009098718,-2.895650009098718,-2.895650009098718,0.0,0.0,0.0,9.606363584720475
2021-04-07,21.319452714152934,-9.429470706471653,20.89979970645928,21.319451188469596,21.319454257784244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.515185584755336,-15.515185584755336,-15.515185584755336,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721343866,-2.8258591721343866,-2.8258591721343866,-2.870369276083947,-2.870369276083947,-2.870369276083947,0.0,0.0,0.0,5.804267129397598
2021-04-08,21.318039127529563,-1.3960650112059283,29.089010947082524,21.31803759255915,21.318040678417713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.656878822291635,-6.656878822291635,-6.656878822291635,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278180864,5.995660278180864,5.995660278180864,-2.8335819639354956,-2.8335819639354956,-2.8335819639354956,0.0,0.0,0.0,14.661160305237928
2021-04-09,21.31662554090619,-8.621078053659183,21.54692103759006,21.316623996464166,21.316627101816405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.809531809232238,-14.809531809232238,-14.809531809232238,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.207798587963702,-2.207798587963702,-2.207798587963702,-2.7827760847315313,-2.7827760847315313,-2.7827760847315313,0.0,0.0,0.0,6.507093731673953
2021-04-10,21.315211954282823,-13.540873666608123,17.222425104923,21.315210399930546,21.31521352694424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.099923354878747,-19.099923354878747,-19.099923354878747,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711292517,-6.565658711292517,-6.565658711292517,-2.7153075070492254,-2.7153075070492254,-2.7153075070492254,0.0,0.0,0.0,2.215288599404076
2021-04-11,21.31379836765945,-4.185967734858838,25.203287759415428,21.313796803396922,21.3137999543715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.220098296584345,-11.220098296584345,-11.220098296584345,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696425929081,1.2273696425929081,1.2273696425929081,-2.628510802640249,-2.628510802640249,-2.628510802640249,0.0,0.0,0.0,10.093700071075107
2021-04-12,21.31238478103608,-2.8400912817579758,27.522252056450043,21.3123832068633,21.3123863774428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.962593269436162,-8.962593269436162,-8.962593269436162,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.376182121030118,3.376182121030118,3.376182121030118,-2.5198182539292784,-2.5198182539292784,-2.5198182539292784,0.0,0.0,0.0,12.349791511599918
2021-04-13,21.31097119441271,-5.280586341309238,25.040168715895696,21.31096960594331,21.31097280325011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.205735636336737,-11.205735636336737,-11.205735636336737,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295990824,1.0001044295990824,1.0001044295990824,-2.3868829293988165,-2.3868829293988165,-2.3868829293988165,0.0,0.0,0.0,10.105235558075972
2021-04-14,21.309557607789333,-9.364663259650822,21.485286140680188,21.30955600361356,21.309559231092578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.872517795104184,-14.872517795104184,-14.872517795104184,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721297597,-2.8258591721297597,-2.8258591721297597,-2.2277014864374194,-2.2277014864374194,-2.2277014864374194,0.0,0.0,0.0,6.43703981268515
2021-04-15,21.308144021165965,0.9172695114254787,29.62305694016292,21.308142415260594,21.308145656554075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.864029114386866,-5.864029114386866,-5.864029114386866,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278179553,5.995660278179553,5.995660278179553,-2.040732256029417,-2.040732256029417,-2.040732256029417,0.0,0.0,0.0,15.444114906779099
2021-04-16,21.306730434542594,-8.393831112692403,24.07456071342863,21.306728821207187,21.30673207986964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.851759930552936,-13.851759930552936,-13.851759930552936,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.2077985879545183,-2.2077985879545183,-2.2077985879545183,-1.825004206061416,-1.825004206061416,-1.825004206061416,0.0,0.0,0.0,7.454970503989658
2021-04-17,21.305316847919222,-12.097845093086438,18.364059981011984,21.305315224552707,21.30531850318521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.964828418749196,-17.964828418749196,-17.964828418749196,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711279943,-6.565658711279943,-6.565658711279943,-1.5802125709322465,-1.5802125709322465,-1.5802125709322465,0.0,0.0,0.0,3.3404884291700263
